timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
2018/09/17 17:07:57,408,Index Page,200,OK,Business Scenario 1-13,text,true,,79563,334,17,17,269,0,0
2018/09/17 17:07:56,530,Index Page Lazy Data,200,OK,Business Scenario 1-11,text,true,,7468,761,17,17,530,0,286
2018/09/17 17:07:57,243,Index Page Lazy Data,200,OK,Business Scenario 1-10,text,true,,7469,761,17,17,243,0,0
2018/09/17 17:07:56,1608,Login,200,OK,Business Scenario 1-14,text,true,,66352,1686,18,18,1019,0,633
2018/09/17 17:07:57,439,Load Initial Calendar,200,OK,Business Scenario 1-13,text,true,,55350,1025,18,18,301,0,0
2018/09/17 17:07:57,398,Index Page,200,OK,Business Scenario 1-14,text,true,,79579,334,19,19,258,0,0
2018/09/17 17:07:56,1709,Login,200,OK,Business Scenario 1-15,text,true,,66352,1686,19,19,912,0,621
2018/09/17 17:07:56,1465,Login,200,OK,Business Scenario 1-16,text,true,,66351,1686,19,19,905,0,611
2018/09/17 17:07:56,1956,Monthly Attendance Start,200,OK,Business Scenario 1-8,text,true,,789076,438,19,19,823,0,0
2018/09/17 17:07:56,1470,Load Validation Item,200,OK,Business Scenario 1-2,text,true,,225335,468495,19,19,906,0,0
2018/09/17 17:07:56,2099,Monthly Attendance Start,200,OK,Business Scenario 1-6,text,true,,788882,438,19,19,833,0,0
2018/09/17 17:07:57,542,Index Page Lazy Data,200,OK,Business Scenario 1-13,text,true,,7469,761,19,19,541,0,283
2018/09/17 17:07:56,2060,Monthly Attendance Start,200,OK,Business Scenario 1-5,text,true,,789164,438,19,19,799,0,0
2018/09/17 17:07:57,1414,Login,200,OK,Business Scenario 1-17,text,true,,66346,1686,20,20,908,0,618
2018/09/17 17:07:56,1728,Index Page,200,OK,Business Scenario 1-12,text,true,,79516,334,20,20,386,0,0
2018/09/17 17:07:58,424,Index Page,200,OK,Business Scenario 1-16,text,true,,79579,334,20,20,284,0,0
2018/09/17 17:07:58,668,Index Page,200,OK,Business Scenario 1-15,text,true,,79569,334,20,20,247,0,0
2018/09/17 17:07:58,471,Input Page Lazy Data,200,OK,Business Scenario 1-8,text,true,,7469,885,20,20,471,0,285
2018/09/17 17:07:58,736,Load Initial Calendar,200,OK,Business Scenario 1-14,text,true,,55366,1025,20,20,589,0,286
2018/09/17 17:07:58,167,Load Initial Calendar,200,OK,Business Scenario 1-16,text,true,,55318,1025,21,21,165,0,0
2018/09/17 17:07:58,461,Input Page Lazy Data,200,OK,Business Scenario 1-6,text,true,,7468,885,21,21,461,0,286
2018/09/17 17:07:57,1747,Load Validation Item,200,OK,Business Scenario 1-1,text,true,,255814,519720,21,21,1039,0,0
2018/09/17 17:07:57,1399,Login,200,OK,Business Scenario 1-18,text,true,,66337,1686,21,21,901,0,606
2018/09/17 17:07:58,447,Input Page Lazy Data,200,OK,Business Scenario 1-5,text,true,,7469,885,21,21,447,0,284
2018/09/17 17:07:57,1596,Load Validation Item,200,OK,Business Scenario 1-3,text,true,,255256,518728,21,21,893,0,0
2018/09/17 17:07:58,424,Index Page,200,OK,Business Scenario 1-17,text,true,,79562,334,21,21,282,0,0
2018/09/17 17:07:57,1885,Load Validation Item,200,OK,Business Scenario 1-4,text,true,,255225,518728,21,21,1186,0,0
2018/09/17 17:07:57,1794,Monthly Attendance Start,200,OK,Business Scenario 1-9,text,true,,789124,438,21,21,668,0,0
2018/09/17 17:07:57,1828,Monthly Attendance Start,200,OK,Business Scenario 1-11,text,true,,789188,438,22,22,694,0,0
2018/09/17 17:07:58,1418,Login,200,OK,Business Scenario 1-19,text,true,,66342,1686,22,22,913,0,613
2018/09/17 17:07:57,2215,Monthly Attendance Start,200,OK,Business Scenario 1-10,text,true,,789196,438,23,23,672,0,0
